acct	sched_cd	Div_ord	Type_Interest	Interest_Percent
2098448	E	010496	ROYALTY	0.003472
2098449	E	174646	ROYALTY	0.006224
2098450	E	174646	ROYALTY	0.003537
2098451	E	174646	ROYALTY	0.003537
2098452	E	174646	ROYALTY	0.005909
2098453	E	174646	ROYALTY	0.011068
2098454	E	010496	ROYALTY	0.000566
2098455	E	010496	ROYALTY	0.000589
2098456	E	010496	ROYALTY	0.002643
2098458	E	010496	OVERRIDE	0.000178
2098459	E	010496	OVERRIDE	0.000160
2098460	E	010496	OVERRIDE	0.000160
2098461	E	010496	OVERRIDE	0.000160
2098462	E	010496	OVERRIDE	0.000160
2098463	E	010496	OVERRIDE	0.000357
2098464	E	010496	OVERRIDE	0.000336
2098466	E	157019	ROYALTY	0.001539
2098467	E	151617	OVERRIDE	0.000240
2098468	E	151617	OVERRIDE	0.000240
2098469	E	010496	ROYALTY	0.000114
2098470	E	010496	ROYALTY	0.000109
2098471	E	010496	OVERRIDE	0.005495
2098472	E	010496	OVERRIDE	0.001000
2098473	E	010496	OVERRIDE	0.000500
2098474	E	010496	OVERRIDE	0.000055
2098475	E	010496	OVERRIDE	0.000055
2098476	E	010496	OVERRIDE	0.000055
2098477	E	010496	OVERRIDE	0.001302
2098478	E	010496	OVERRIDE	0.001302
2098479	E	010496	ROYALTY	0.000187
2098480	E	010496	ROYALTY	0.000318
2098481	E	010496	ROYALTY	0.000374
2098482	E	010496	OVERRIDE	0.001133
2098483	E	010496	OVERRIDE	0.000567
2098484	E	010496	OVERRIDE	0.000851
2098485	E	010496	OVERRIDE	0.005070
2098486	E	010496	OVERRIDE	0.007604
2098487	E	010496	OVERRIDE	0.001267
2098488	E	010496	ROYALTY	0.000111
2098489	E	010496	OVERRIDE	0.002534
2098490	E	010496	OVERRIDE	0.000161
2098491	E	197519	ROYALTY	0.026391
2098492	E	010496	OVERRIDE	0.001447
2098493	E	010496	OVERRIDE	0.002534
2098494	E	010496	ROYALTY	0.000705
2098495	E	049025	ROYALTY	0.002650
2098497	E	010496	OVERRIDE	0.001944
2098498	E	010496	OVERRIDE	0.000972
2098499	E	010496	OVERRIDE	0.001458
2098500	E	010496	OVERRIDE	0.001944
2098501	E	010496	OVERRIDE	0.000972
2098502	E	010496	OVERRIDE	0.001458
2098503	E	010496	OVERRIDE	0.001944
2098504	E	010496	OVERRIDE	0.000972
2098505	E	010496	OVERRIDE	0.001458
2098506	E	007562	ROYALTY	0.001242
2098507	E	010496	ROYALTY	0.000976
2098508	E	010496	ROYALTY	0.000976
2098514	E	010496	OVERRIDE	0.000704
2098515	E	010496	OVERRIDE	0.000772
2098516	E	010496	OVERRIDE	0.002354
2098517	E	010496	OVERRIDE	0.000301
2098518	E	010496	OVERRIDE	0.000301
2098519	E	010496	OVERRIDE	0.001157
2098520	E	010496	OVERRIDE	0.003531
2098521	E	010496	OVERRIDE	0.001643
2098522	E	010496	OVERRIDE	0.000168
2098523	E	010496	OVERRIDE	0.002315
2098526	E	010496	ROYALTY	0.000427
2098527	E	115366	ROYALTY	0.006511
2098528	E	115366	ROYALTY	0.020833
2098529	E	013450	ROYALTY	0.000705
2098530	E	010496	ROYALTY	0.000146
2098531	E	010496	ROYALTY	0.000159
2098532	E	010496	ROYALTY	0.000159
2098533	E	010496	OVERRIDE	0.001302
2098534	E	010496	OVERRIDE	0.002083
2098537	E	010496	OVERRIDE	0.002604
2098538	E	112715	ROYALTY	0.062500
2098539	E	112715	WORKING	0.875000
2098540	E	112715	WORKING	0.875000
2098541	E	112715	WORKING	0.875000
2098542	E	112715	WORKING	0.875000
2098543	E	112715	WORKING	0.875000
2098544	E	112715	WORKING	0.875000
2098545	E	112715	WORKING	0.875000
2098546	E	112715	WORKING	0.875000
2098547	E	112715	WORKING	0.875000
2098548	E	112715	WORKING	0.875000
2098549	E	112715	WORKING	0.875000
2098550	E	112715	WORKING	0.875000
2098551	E	112715	WORKING	0.875000
2098552	E	112715	WORKING	0.875000
2098553	E	112715	WORKING	0.875000
2098554	E	112715	WORKING	0.875000
2098555	E	112715	WORKING	0.875000
2098556	E	112715	WORKING	0.875000
2098557	E	112715	WORKING	0.875000
2098558	E	112715	WORKING	0.875000
2098559	E	112715	WORKING	0.854167
2098560	E	112715	WORKING	0.854167
2098561	E	112715	WORKING	0.847656
2098562	E	112715	WORKING	0.875000
2098563	E	112715	WORKING	0.875000
2098564	E	112715	WORKING	0.847656
2098565	E	112715	WORKING	0.854166
2098566	E	112715	WORKING	0.875000
2098567	E	115366	WORKING	0.870833
2098568	E	115366	WORKING	0.864583
2098569	E	115366	WORKING	0.854167
2098570	E	115366	WORKING	0.875000
2098571	E	115366	WORKING	0.750000
2098572	E	115366	WORKING	0.875000
2098573	E	115366	WORKING	0.875000
2098574	E	115366	ROYALTY	0.062500
2098575	E	115366	WORKING	0.875000
2098576	E	115366	WORKING	0.875000
2098577	E	115366	WORKING	0.875000
2098578	E	115366	WORKING	0.875000
2098579	E	115366	WORKING	0.875000
2098580	E	115366	WORKING	0.875000
2098581	E	115366	WORKING	0.875000
2098582	E	115366	WORKING	0.875000
2098583	E	115366	WORKING	0.875000
2098584	E	115366	WORKING	0.847656
2098585	E	115366	WORKING	0.847656
2098586	E	115366	WORKING	0.847656
2098587	E	115366	WORKING	0.847656
2098588	E	115366	WORKING	0.875000
2098589	E	115366	WORKING	0.847656
2098590	E	115366	WORKING	0.750000
2098591	E	112715	WORKING	0.854167
2098592	E	112715	WORKING	0.875000
2098593	E	112715	OVERRIDE	0.004183
2098594	E	115366	OVERRIDE	0.004183
2098595	E	112715	OVERRIDE	0.020833
2098596	E	115366	ROYALTY	0.001270
2098597	E	115366	ROYALTY	0.006348
2098598	E	112715	ROYALTY	0.035625
2098599	E	115366	ROYALTY	0.001250
2098600	E	112715	ROYALTY	0.031250
2098601	E	112715	ROYALTY	0.012500
2098602	E	115366	ROYALTY	0.002500
2098603	E	115366	ROYALTY	0.031250
2098604	E	115366	ROYALTY	0.012500
2098605	E	115366	ROYALTY	0.001270
2098606	E	115366	ROYALTY	0.002674
2098607	E	115366	ROYALTY	0.037500
2098608	E	115366	ROYALTY	0.037500
2098609	E	112715	ROYALTY	0.015625
2098610	E	112715	ROYALTY	0.015625
2098611	E	115366	ROYALTY	0.003125
2098612	E	112715	ROYALTY	0.015625
2098613	E	115366	ROYALTY	0.003125
2098614	E	115366	ROYALTY	0.001458
2098615	E	112715	ROYALTY	0.020833
2098616	E	112715	ROYALTY	0.020833
2098617	E	115366	ROYALTY	0.004167
2098618	E	112715	ROYALTY	0.017014
2098619	E	112715	ROYALTY	0.017014
2098620	E	115366	ROYALTY	0.003402
2098621	E	112715	ROYALTY	0.017014
2098622	E	112715	ROYALTY	0.017014
2098623	E	115366	ROYALTY	0.003403
2098624	E	112715	ROYALTY	0.006887
2098625	E	112715	ROYALTY	0.006887
2098626	E	115366	ROYALTY	0.001377
2098627	E	112715	ROYALTY	0.006887
2098628	E	112715	ROYALTY	0.006887
2098629	E	115366	ROYALTY	0.001377
2098630	E	112715	ROYALTY	0.006076
2098631	E	112715	ROYALTY	0.006076
2098632	E	115366	ROYALTY	0.001215
2098633	E	112715	ROYALTY	0.015625
2098634	E	112715	ROYALTY	0.013021
2098635	E	112715	ROYALTY	0.015625
2098636	E	112715	ROYALTY	0.015625
2098637	E	115366	ROYALTY	0.015625
2098638	E	115366	ROYALTY	0.015625
2098639	E	115366	ROYALTY	0.015625
2098640	E	115366	ROYALTY	0.031250
2098641	E	115366	ROYALTY	0.015625
2098642	E	115366	ROYALTY	0.031250
2098643	E	010496	ROYALTY	0.000118
2098644	E	115366	ROYALTY	0.010417
2098645	E	115366	ROYALTY	0.006944
2098646	E	115366	ROYALTY	0.006945
2098647	E	115366	ROYALTY	0.006944
2098648	E	115366	ROYALTY	0.006945
2098649	E	115366	ROYALTY	0.010417
2098650	E	112715	OVERRIDE	0.020833
2098651	E	115366	OVERRIDE	0.020833
2098652	E	112715	OVERRIDE	0.020833
2098653	E	115366	OVERRIDE	0.020833
2098654	E	115366	ROYALTY	0.062500
2098655	E	115366	ROYALTY	0.010417
2098656	E	112715	ROYALTY	0.019531
2098657	E	115366	ROYALTY	0.019531
2098658	E	112715	ROYALTY	0.039063
2098659	E	112715	ROYALTY	0.039063
2098660	E	112715	ROYALTY	0.019531
2098661	E	115366	ROYALTY	0.019531
2098662	E	112715	ROYALTY	0.027625
2098663	E	112715	ROYALTY	0.027625
2098664	E	112715	ROYALTY	0.027625
2098665	E	112715	ROYALTY	0.027625
2098666	E	115366	ROYALTY	0.027625
2098667	E	115366	ROYALTY	0.027625
2098668	E	112715	ROYALTY	0.050000
2098669	E	115366	ROYALTY	0.125000
2098670	E	112715	ROYALTY	0.031250
2098671	E	197519	ROYALTY	0.001922
2098672	E	197519	OVERRIDE	0.003157
2098673	E	115366	ROYALTY	0.031250
2098674	E	115366	ROYALTY	0.031250
2098675	E	115366	ROYALTY	0.031250
2098676	E	112715	ROYALTY	0.041667
2098677	E	115366	ROYALTY	0.041667
2098678	E	112715	ROYALTY	0.041667
2098679	E	115366	ROYALTY	0.041667
2098680	E	112715	ROYALTY	0.013368
2098681	E	112715	ROYALTY	0.013368
2098682	E	112715	ROYALTY	0.020834
2098683	E	112715	ROYALTY	0.041667
2098684	E	115366	ROYALTY	0.041667
2098685	E	112715	ROYALTY	0.015625
2098686	E	115366	ROYALTY	0.015625
2098687	E	112715	ROYALTY	0.023437
2098688	E	112715	ROYALTY	0.023437
2098689	E	115366	ROYALTY	0.023437
2098690	E	112715	ROYALTY	0.046875
2098691	E	112715	ROYALTY	0.046875
2098692	E	115366	ROYALTY	0.046875
2098693	E	115366	ROYALTY	0.072917
2098694	E	115366	ROYALTY	0.072917
2098695	E	115366	ROYALTY	0.020833
2098696	E	112715	ROYALTY	0.015625
2098697	E	115366	ROYALTY	0.015625
2098698	E	115366	ROYALTY	0.013889
2098699	E	115366	ROYALTY	0.013889
2098700	E	115366	ROYALTY	0.013889
2098701	E	115366	ROYALTY	0.020834
2098702	E	115366	ROYALTY	0.020833
2098703	E	112715	ROYALTY	0.009208
2098704	E	115366	ROYALTY	0.009208
2098705	E	112715	ROYALTY	0.029297
2098706	E	112715	ROYALTY	0.029297
2098707	E	115366	ROYALTY	0.029297
2098708	E	115366	ROYALTY	0.029297
2098709	E	112715	ROYALTY	0.006592
2098710	E	112715	ROYALTY	0.006592
2098711	E	112715	ROYALTY	0.006593
2098712	E	112715	ROYALTY	0.006592
2098713	E	112715	ROYALTY	0.013672
2098714	E	115366	ROYALTY	0.031250
2098715	E	115366	ROYALTY	0.031250
2098716	E	115366	ROYALTY	0.062500
2098717	E	115366	ROYALTY	0.062500
2098718	E	115366	ROYALTY	0.017857
2098719	E	115366	ROYALTY	0.017857
2098720	E	115366	ROYALTY	0.017857
2098721	E	112715	ROYALTY	0.093750
2098722	E	112715	ROYALTY	0.093750
2098723	E	115366	ROYALTY	0.093750
2098724	E	115366	ROYALTY	0.093750
2098726	E	167123	ROYALTY	0.000307
2098727	E	167123	ROYALTY	0.003225
2098728	E	168102	ROYALTY	0.003225
2098729	E	173477	ROYALTY	0.001771
2098730	E	140150	ROYALTY	0.001858
2098732	E	157019	ROYALTY	0.001232
2098734	E	157019	ROYALTY	0.000925
2098735	E	035629	ROYALTY	0.001562
2098736	E	186889	OVERRIDE	0.007500
2098737	E	039549	OVERRIDE	0.013520
2098738	E	157019	OVERRIDE	0.013520
2098739	E	171232	ROYALTY	0.000045
2098740	E	021333	WORKING	0.802379
2098741	E	141931	WORKING	0.886333
2098742	E	164521	WORKING	0.803334
2098744	E	024399	ROYALTY	0.002300
2098747	E	167413	ROYALTY	0.004375
2098748	E	004825	OVERRIDE	0.003906
2098749	E	167413	ROYALTY	0.043750
2098750	E	170538	ROYALTY	0.022051
2098751	E	155124	ROYALTY	0.001042
2098752	E	165671	ROYALTY	0.001189
2098753	E	160513	ROYALTY	0.005597
2098754	E	161313	ROYALTY	0.009036
2098755	E	155124	ROYALTY	0.001042
2098756	E	165671	ROYALTY	0.001189
2098757	E	160513	ROYALTY	0.005458
2098758	E	161313	ROYALTY	0.007807
2098759	E	160513	ROYALTY	0.003661
2098760	E	161313	ROYALTY	0.004335
2098761	E	165671	ROYALTY	0.004335
2098762	E	155124	ROYALTY	0.001736
2098764	E	165671	ROYALTY	0.001982
2098765	E	155124	ROYALTY	0.001736
2098767	E	165671	ROYALTY	0.001983
2098768	E	155124	ROYALTY	0.003646
2098769	E	160513	ROYALTY	0.002577
2098770	E	161313	ROYALTY	0.004162
2098771	E	165671	ROYALTY	0.004162
2098774	E	160513	ROYALTY	0.003451
2098775	E	161313	ROYALTY	0.009191
2098776	E	155124	ROYALTY	0.001244
2098778	E	165671	ROYALTY	0.001420
2098779	E	155124	ROYALTY	0.002684
2098780	E	160513	ROYALTY	0.003547
2098782	E	165671	ROYALTY	0.001617
2098783	E	155124	ROYALTY	0.000833
2098785	E	160513	ROYALTY	0.002289
2098786	E	161313	ROYALTY	0.004755
2098787	E	160513	ROYALTY	0.002946
2098788	E	161313	ROYALTY	0.004755
2098789	E	155124	ROYALTY	0.001472
2098791	E	165671	ROYALTY	0.001679
2098792	E	155124	ROYALTY	0.001244
2098794	E	165671	ROYALTY	0.001420
2098795	E	155124	ROYALTY	0.000888
2098796	E	165671	ROYALTY	0.001014
2098797	E	155124	ROYALTY	0.000829
2098798	E	155124	ROYALTY	0.000962
2098799	E	165671	ROYALTY	0.001098
2098801	E	160513	ROYALTY	0.003662
2098802	E	161313	ROYALTY	0.004335
2098803	E	165671	ROYALTY	0.004335
2098804	E	155124	ROYALTY	0.001473
2098806	E	165671	ROYALTY	0.001680
2098807	E	155124	ROYALTY	0.000829
2098808	E	155124	ROYALTY	0.000816
2098809	E	165671	ROYALTY	0.000991
2098810	E	155124	ROYALTY	0.000816
2098811	E	165671	ROYALTY	0.000991
2098812	E	155124	ROYALTY	0.000868
2098813	E	165671	ROYALTY	0.000991
2098814	E	160513	ROYALTY	0.002336
2098815	E	161313	ROYALTY	0.007926
2098816	E	155124	ROYALTY	0.000962
2098817	E	165671	ROYALTY	0.001098
2098818	E	155124	ROYALTY	0.000962
2098819	E	165671	ROYALTY	0.001098
2098820	E	155124	ROYALTY	0.000962
2098821	E	165671	ROYALTY	0.001098
2098822	E	155124	ROYALTY	0.000962
2098823	E	165671	ROYALTY	0.001098
2098824	E	155124	ROYALTY	0.000962
2098825	E	165671	ROYALTY	0.001098
2098826	E	155124	ROYALTY	0.000962
2098827	E	165671	ROYALTY	0.001098
2098828	E	155124	ROYALTY	0.000962
2098829	E	165671	ROYALTY	0.001098
2098830	E	155124	ROYALTY	0.000962
2098831	E	165671	ROYALTY	0.001098
2098833	E	155124	ROYALTY	0.002488
2098834	E	160513	ROYALTY	0.001759
2098835	E	161313	ROYALTY	0.002840
2098836	E	165671	ROYALTY	0.002840
2098837	E	155124	ROYALTY	0.002488
2098838	E	160513	ROYALTY	0.001759
2098839	E	161313	ROYALTY	0.002840
2098840	E	165671	ROYALTY	0.002840
2098841	E	155124	ROYALTY	0.002488
2098842	E	160513	ROYALTY	0.001759
2098843	E	161313	ROYALTY	0.002840
2098844	E	165671	ROYALTY	0.002840
2098845	E	155124	ROYALTY	0.000829
2098846	E	155124	ROYALTY	0.000962
2098847	E	165671	ROYALTY	0.001098
2098848	E	155124	ROYALTY	0.000962
2098849	E	165671	ROYALTY	0.001098
2098850	E	155124	ROYALTY	0.000962
2098851	E	165671	ROYALTY	0.001098
2098852	E	155124	ROYALTY	0.000962
2098853	E	165671	ROYALTY	0.001098
2098854	E	155124	ROYALTY	0.001710
2098856	E	165671	ROYALTY	0.001951
2098857	E	155124	ROYALTY	0.001710
2098859	E	165671	ROYALTY	0.001951
2098860	E	155124	ROYALTY	0.001710
2098862	E	165671	ROYALTY	0.001951
2098863	E	155124	ROYALTY	0.001710
2098865	E	165671	ROYALTY	0.001951
2098866	E	155124	ROYALTY	0.000972
2098867	E	165671	ROYALTY	0.001110
2098868	E	155124	ROYALTY	0.000972
2098869	E	165671	ROYALTY	0.001110
2098870	E	155124	ROYALTY	0.000972
2098871	E	165671	ROYALTY	0.001110
2098872	E	155124	ROYALTY	0.000868
2098873	E	165671	ROYALTY	0.000991
2098874	E	155124	ROYALTY	0.000829
2098875	E	161313	ROYALTY	0.003620
2098876	E	165671	ROYALTY	0.003620
2098877	E	165671	ROYALTY	0.001189
2098878	E	155124	ROYALTY	0.002639
2098879	E	160513	ROYALTY	0.001866
2098880	E	161313	ROYALTY	0.003012
2098881	E	165671	ROYALTY	0.003012
2098882	E	155124	ROYALTY	0.002639
2098883	E	160513	ROYALTY	0.001866
2098884	E	161313	ROYALTY	0.003012
2098885	E	165671	ROYALTY	0.003012
2098886	E	155124	ROYALTY	0.001525
2098888	E	165671	ROYALTY	0.001981
2098889	E	155124	ROYALTY	0.001525
2098891	E	165671	ROYALTY	0.001981
2098892	E	155124	ROYALTY	0.001525
2098894	E	165671	ROYALTY	0.001981
2098895	E	155124	ROYALTY	0.001524
2098897	E	165671	ROYALTY	0.001981
2098898	E	151617	ROYALTY	0.031370
2098899	E	151617	ROYALTY	0.015685
2098900	E	151617	ROYALTY	0.006274
2098901	E	151617	ROYALTY	0.008132
2098902	E	151617	OVERRIDE	0.029020
2098903	E	151617	ROYALTY	0.001489
2098904	E	151617	ROYALTY	0.002944
2098905	E	151617	ROYALTY	0.015685
2098906	E	151617	ROYALTY	0.002944
2098907	E	151617	ROYALTY	0.000552
2098908	E	151617	ROYALTY	0.006274
2098909	E	197519	ROYALTY	0.001514
2098910	E	197519	ROYALTY	0.002523
2098911	E	197519	ROYALTY	0.008552
2098912	E	197519	ROYALTY	0.003797
2098913	E	197519	OVERRIDE	0.001416
2098914	E	008381	ROYALTY	0.000285
2098915	E	197519	ROYALTY	0.011926
2098916	E	197519	ROYALTY	0.011926
2098917	E	167123	WORKING	0.810000
2098918	E	168102	WORKING	0.810000
2098919	E	173477	WORKING	0.810000
2098920	E	197519	WORKING	0.743756
2098921	E	247874	WORKING	0.747181
2098922	E	247845	WORKING	0.720072
2098923	E	250285	WORKING	0.778280
2098924	E	251330	WORKING	0.720072
2098925	E	197519	ROYALTY	0.000950
2098926	E	197519	ROYALTY	0.002851
2098927	E	197519	ROYALTY	0.000254
2098928	E	197519	OVERRIDE	0.004745
2098929	E	197519	ROYALTY	0.000505
2098930	E	197519	ROYALTY	0.000505
2098931	E	151617	OVERRIDE	0.000480
2098932	E	151617	ROYALTY	0.002401
2098933	E	151617	ROYALTY	0.000483
2098934	E	151617	ROYALTY	0.001201
2098935	E	151617	ROYALTY	0.000222
2098936	E	151617	ROYALTY	0.000268
2098937	E	151617	ROYALTY	0.000267
2098938	E	151617	ROYALTY	0.000267
2098939	E	151617	ROYALTY	0.000552
2098940	E	151617	ROYALTY	0.000965
2098941	E	151617	ROYALTY	0.000483
2098944	E	151617	ROYALTY	0.000255
2098945	E	151617	ROYALTY	0.000198
2098946	E	151617	ROYALTY	0.000255
2098947	E	151617	ROYALTY	0.002296
2098948	E	151617	ROYALTY	0.000392
2098949	E	151617	OVERRIDE	0.000693
2098950	E	151617	OVERRIDE	0.023660
2098951	E	151617	OVERRIDE	0.000960
2098952	E	151617	OVERRIDE	0.000961
2098954	E	151617	OVERRIDE	0.023660
2098955	E	151617	ROYALTY	0.005170
2098956	E	162912	ROYALTY	0.010000
2098957	E	246590	OVERRIDE	0.005733
2098958	E	246590	WORKING	0.675094
2098959	E	151617	ROYALTY	0.000400
2098960	E	197425	ROYALTY	0.003369
2098961	E	154325	ROYALTY	0.003255
2098962	E	010496	ROYALTY	0.000567
2098963	E	167123	ROYALTY	0.002949
2098964	E	168102	ROYALTY	0.002949
2098965	E	173477	ROYALTY	0.004206
2098968	E	157019	ROYALTY	0.001820
2098969	E	157019	ROYALTY	0.000910
2098971	E	157019	ROYALTY	0.000948
2098973	E	157019	OVERRIDE	0.001234
2098974	E	157019	ROYALTY	0.000770
2098975	E	157019	ROYALTY	0.000770
2098977	E	157019	ROYALTY	0.001539
2098978	E	157019	ROYALTY	0.000809
2098979	E	157019	ROYALTY	0.000809
2098980	E	157019	ROYALTY	0.000809
2098981	E	157019	ROYALTY	0.000607
2098982	E	157019	ROYALTY	0.000607
2098983	E	157019	ROYALTY	0.000607
2098984	E	157019	ROYALTY	0.000606
2098985	E	157019	ROYALTY	0.000809
2098986	E	157019	ROYALTY	0.000809
2098987	E	157019	ROYALTY	0.000809
2098989	E	157019	ROYALTY	0.001539
2098991	E	157019	ROYALTY	0.001539
2098992	E	236971	ROYALTY	0.001257
2098993	E	211585	ROYALTY	0.002122
2098994	E	160513	ROYALTY	0.003451
2098995	E	161313	ROYALTY	0.009191
2098996	E	167123	ROYALTY	0.002462
2098997	E	167123	OVERRIDE	0.010000
2098998	E	168102	ROYALTY	0.002462
2098999	E	168102	OVERRIDE	0.010000
2099000	E	173477	ROYALTY	0.003033
2099001	E	173477	OVERRIDE	0.010000
2099002	E	167123	ROYALTY	0.000642
2099003	E	168102	ROYALTY	0.000642
2099004	E	173477	ROYALTY	0.000636
2099005	E	167123	ROYALTY	0.000646
2099006	E	168102	ROYALTY	0.000646
2099007	E	173477	ROYALTY	0.000708
2099008	E	167123	ROYALTY	0.000565
2099009	E	168102	ROYALTY	0.000565
2099010	E	167123	ROYALTY	0.000479
2099011	E	168102	ROYALTY	0.000479
2099012	E	167123	ROYALTY	0.000646
2099013	E	168102	ROYALTY	0.000646
2099014	E	173477	ROYALTY	0.001330
2099015	E	167123	ROYALTY	0.000454
2099016	E	168102	ROYALTY	0.000454
2099017	E	168260	ROYALTY	0.000426
2099018	E	192663	ROYALTY	0.000766
2099019	E	167123	ROYALTY	0.000395
2099020	E	167123	ROYALTY	0.000245
2099021	E	168260	ROYALTY	0.000243
2099022	E	167123	ROYALTY	0.000546
2099023	E	168102	ROYALTY	0.000546
2099024	E	167123	ROYALTY	0.000362
2099025	E	167123	ROYALTY	0.001017
2099026	E	168102	ROYALTY	0.001017
2099027	E	173477	ROYALTY	0.000901
2099028	E	167123	ROYALTY	0.000340
2099029	E	167123	ROYALTY	0.000242
2099030	E	168260	ROYALTY	0.000240
2099031	E	167123	ROYALTY	0.000385
2099032	E	167123	ROYALTY	0.000771
2099033	E	168102	ROYALTY	0.000771
2099034	E	173477	ROYALTY	0.000764
2099035	E	167123	ROYALTY	0.000910
2099036	E	168102	ROYALTY	0.000910
2099037	E	173477	ROYALTY	0.000901
2099038	E	167123	ROYALTY	0.001060
2099039	E	168102	ROYALTY	0.001060
2099040	E	173477	ROYALTY	0.001050
2099041	E	167123	ROYALTY	0.000279
2099042	E	167123	ROYALTY	0.000634
2099043	E	168102	ROYALTY	0.000634
2099044	E	173477	ROYALTY	0.000628
2099045	E	167123	ROYALTY	0.001319
2099046	E	168102	ROYALTY	0.001319
2099047	E	173477	ROYALTY	0.001307
2099048	E	167123	ROYALTY	0.000347
2099049	E	167123	ROYALTY	0.000744
2099050	E	168102	ROYALTY	0.000744
2099051	E	173477	ROYALTY	0.000737
2099052	E	167123	ROYALTY	0.017126
2099053	E	168102	ROYALTY	0.017126
2099054	E	173477	ROYALTY	0.001364
2099055	E	167123	ROYALTY	0.000543
2099056	E	168102	ROYALTY	0.000543
2099057	E	167123	ROYALTY	0.000275
2099058	E	167123	ROYALTY	0.000425
2099059	E	168102	ROYALTY	0.000425
2099060	E	167123	ROYALTY	0.000479
2099061	E	168102	ROYALTY	0.000479
2099062	E	167123	ROYALTY	0.000284
2099063	E	167123	ROYALTY	0.000385
2099064	E	167123	ROYALTY	0.000436
2099065	E	168102	ROYALTY	0.000436
2099066	E	167123	ROYALTY	0.000433
2099067	E	168102	ROYALTY	0.000433
2099068	E	167123	ROYALTY	0.000192
2099069	E	167123	ROYALTY	0.001309
2099070	E	168102	ROYALTY	0.001309
2099071	E	173477	ROYALTY	0.001297
2099072	E	167123	ROYALTY	0.000202
2099073	E	167123	ROYALTY	0.000528
2099074	E	168102	ROYALTY	0.000528
2099075	E	167123	ROYALTY	0.000213
2099076	E	167123	ROYALTY	0.000233
2099077	E	168260	ROYALTY	0.000231
2099078	E	167123	ROYALTY	0.001790
2099079	E	168102	ROYALTY	0.001790
2099080	E	173477	ROYALTY	0.000619
2099081	E	167123	ROYALTY	0.000305
2099082	E	167123	ROYALTY	0.000586
2099083	E	168102	ROYALTY	0.000586
2099084	E	167123	ROYALTY	0.001870
2099085	E	168102	ROYALTY	0.001870
2099086	E	173477	ROYALTY	0.001852
2099087	E	167123	ROYALTY	0.000208
2099088	E	167123	ROYALTY	0.000239
2099089	E	168260	ROYALTY	0.000237
2099090	E	167123	ROYALTY	0.000388
2099091	E	167123	ROYALTY	0.000305
2099092	E	167123	ROYALTY	0.000667
2099093	E	168102	ROYALTY	0.000667
2099094	E	173477	ROYALTY	0.000661
2099095	E	167123	ROYALTY	0.000678
2099096	E	168102	ROYALTY	0.000678
2099097	E	173477	ROYALTY	0.000671
2099098	E	167123	ROYALTY	0.000784
2099099	E	168102	ROYALTY	0.000784
2099100	E	173477	ROYALTY	0.000777
2099101	E	167123	ROYALTY	0.000239
2099102	E	168260	ROYALTY	0.000237
2099103	E	167123	ROYALTY	0.002139
2099104	E	168102	ROYALTY	0.002139
2099105	E	173477	ROYALTY	0.002119
2099106	E	167123	ROYALTY	0.000485
2099107	E	168102	ROYALTY	0.000485
2099108	E	167123	ROYALTY	0.000794
2099109	E	168102	ROYALTY	0.000794
2099110	E	173477	ROYALTY	0.000786
2099111	E	167123	ROYALTY	0.000674
2099112	E	168102	ROYALTY	0.000674
2099113	E	173477	ROYALTY	0.000668
2099114	E	167123	ROYALTY	0.000656
2099115	E	168102	ROYALTY	0.000656
2099116	E	173477	ROYALTY	0.001005
